id,created_at,station,start_time,end_time,crowd_level
111233,2025-04-15 21:00:18.488272,CC1,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111234,2025-04-15 21:00:18.488272,CC10,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111235,2025-04-15 21:00:18.488272,CC11,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111236,2025-04-15 21:00:18.488272,CC12,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111237,2025-04-15 21:00:18.488272,CC13,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111238,2025-04-15 21:00:18.488272,CC14,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111239,2025-04-15 21:00:18.488272,CC15,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111240,2025-04-15 21:00:18.488272,CC16,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111241,2025-04-15 21:00:18.488272,CC17,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111242,2025-04-15 21:00:18.488272,CC19,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111243,2025-04-15 21:00:18.488272,CC2,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111244,2025-04-15 21:00:18.488272,CC20,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111245,2025-04-15 21:00:18.488272,CC21,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111246,2025-04-15 21:00:18.488272,CC22,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111247,2025-04-15 21:00:18.488272,CC23,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111248,2025-04-15 21:00:18.488272,CC24,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111249,2025-04-15 21:00:18.488272,CC25,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111250,2025-04-15 21:00:18.488272,CC26,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111251,2025-04-15 21:00:18.488272,CC27,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111252,2025-04-15 21:00:18.488272,CC28,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111253,2025-04-15 21:00:18.488272,CC29,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111254,2025-04-15 21:00:18.488272,CC3,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111255,2025-04-15 21:00:18.488272,CC4,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111256,2025-04-15 21:00:18.488272,CC5,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111257,2025-04-15 21:00:18.488272,CC6,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111258,2025-04-15 21:00:18.488272,CC7,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111259,2025-04-15 21:00:18.488272,CC8,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111260,2025-04-15 21:00:18.488272,CC9,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111261,2025-04-15 21:00:18.488272,CE1,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111262,2025-04-15 21:00:18.488272,CE2,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111263,2025-04-15 21:00:18.488272,CG1,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111264,2025-04-15 21:00:18.488272,CG2,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111265,2025-04-15 21:00:18.488272,DT1,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111266,2025-04-15 21:00:18.488272,DT10,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111267,2025-04-15 21:00:18.488272,DT11,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111268,2025-04-15 21:00:18.488272,DT12,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111269,2025-04-15 21:00:18.488272,DT13,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111270,2025-04-15 21:00:18.488272,DT14,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111271,2025-04-15 21:00:18.488272,DT15,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111272,2025-04-15 21:00:18.488272,DT16,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111273,2025-04-15 21:00:18.488272,DT17,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111274,2025-04-15 21:00:18.488272,DT18,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111275,2025-04-15 21:00:18.488272,DT19,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111276,2025-04-15 21:00:18.488272,DT2,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111277,2025-04-15 21:00:18.488272,DT20,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111278,2025-04-15 21:00:18.488272,DT21,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111279,2025-04-15 21:00:18.488272,DT22,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111280,2025-04-15 21:00:18.488272,DT23,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111281,2025-04-15 21:00:18.488272,DT24,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111282,2025-04-15 21:00:18.488272,DT25,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111283,2025-04-15 21:00:18.488272,DT26,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111284,2025-04-15 21:00:18.488272,DT27,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111285,2025-04-15 21:00:18.488272,DT28,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111286,2025-04-15 21:00:18.488272,DT29,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111287,2025-04-15 21:00:18.488272,DT3,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111288,2025-04-15 21:00:18.488272,DT30,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111289,2025-04-15 21:00:18.488272,DT31,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111290,2025-04-15 21:00:18.488272,DT32,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111291,2025-04-15 21:00:18.488272,DT33,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111292,2025-04-15 21:00:18.488272,DT34,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111293,2025-04-15 21:00:18.488272,DT35,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111294,2025-04-15 21:00:18.488272,DT5,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111295,2025-04-15 21:00:18.488272,DT6,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111296,2025-04-15 21:00:18.488272,DT7,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111297,2025-04-15 21:00:18.488272,DT8,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111298,2025-04-15 21:00:18.488272,DT9,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111299,2025-04-15 21:00:18.488272,EW1,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111300,2025-04-15 21:00:18.488272,EW10,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111301,2025-04-15 21:00:18.488272,EW11,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111302,2025-04-15 21:00:18.488272,EW12,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111303,2025-04-15 21:00:18.488272,EW13,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111304,2025-04-15 21:00:18.488272,EW14,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111305,2025-04-15 21:00:18.488272,EW15,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111306,2025-04-15 21:00:18.488272,EW16,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111307,2025-04-15 21:00:18.488272,EW17,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111308,2025-04-15 21:00:18.488272,EW18,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111309,2025-04-15 21:00:18.488272,EW19,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111310,2025-04-15 21:00:18.488272,EW2,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111311,2025-04-15 21:00:18.488272,EW20,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111312,2025-04-15 21:00:18.488272,EW21,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111313,2025-04-15 21:00:18.488272,EW22,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111314,2025-04-15 21:00:18.488272,EW23,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111315,2025-04-15 21:00:18.488272,EW24,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111316,2025-04-15 21:00:18.488272,EW25,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111317,2025-04-15 21:00:18.488272,EW26,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111318,2025-04-15 21:00:18.488272,EW27,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111319,2025-04-15 21:00:18.488272,EW28,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111320,2025-04-15 21:00:18.488272,EW29,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111321,2025-04-15 21:00:18.488272,EW3,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111322,2025-04-15 21:00:18.488272,EW30,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111323,2025-04-15 21:00:18.488272,EW31,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111324,2025-04-15 21:00:18.488272,EW32,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111325,2025-04-15 21:00:18.488272,EW33,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111326,2025-04-15 21:00:18.488272,EW4,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111327,2025-04-15 21:00:18.488272,EW5,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111328,2025-04-15 21:00:18.488272,EW6,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111329,2025-04-15 21:00:18.488272,EW7,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111330,2025-04-15 21:00:18.488272,EW8,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111331,2025-04-15 21:00:18.488272,EW9,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111332,2025-04-15 21:00:18.488272,NE1,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111333,2025-04-15 21:00:18.488272,NE10,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111334,2025-04-15 21:00:18.488272,NE11,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111335,2025-04-15 21:00:18.488272,NE12,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111336,2025-04-15 21:00:18.488272,NE13,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111337,2025-04-15 21:00:18.488272,NE14,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111338,2025-04-15 21:00:18.488272,NE15,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111339,2025-04-15 21:00:18.488272,NE16,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111340,2025-04-15 21:00:18.488272,NE17,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111341,2025-04-15 21:00:18.488272,NE3,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111342,2025-04-15 21:00:18.488272,NE4,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111343,2025-04-15 21:00:18.488272,NE5,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
111344,2025-04-15 21:00:18.488272,NE6,2025-04-16T04:40:00+08:00,2025-04-16T04:50:00+08:00,l
